condition_id,config_id,split_group_id,same_prior_group,disease,A_contrast,H,z_top,z_bottom,tumor_thickness,targeted_shape,targeted_lateral_position,targeted_heterogeneity_mode,targeted_heterogeneity_scale,ood_split_family,split_role,operator_noise_group,layer_modulus_variation_x,paired_operator_set,policy,model_training_allowed,diffusion_training_allowed
F3NCS_0202_iid_support_cylinder_zb03p7_E57p3,F3NCS_0202_iid_support_cylinder_zb03.7_E57.3,iid_support|cylinder|checker|nominal,iid_support|cylinder|checker|nominal,iid_support,57.25613,1.52854,2.13376,3.6623,1.52854,cylinder,near_boundary,checker,0.4598,iid_support,iid_test,nominal,1.30513,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0203_iid_support_cylinder_zb05p0_E11p4,F3NCS_0203_iid_support_cylinder_zb05.0_E11.4,iid_support|cylinder|lateral_gradient|nominal,iid_support|cylinder|lateral_gradient|nominal,iid_support,11.43299,3.21244,1.82052,5.03296,3.21244,cylinder,half_pitch_x_shift,lateral_gradient,0.18904,iid_support,train,nominal,0.83815,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0204_iid_support_two_foci_zb02p4_E13p8,F3NCS_0204_iid_support_two_foci_zb02.4_E13.8,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,13.81758,1.26524,1.16904,2.43428,1.26524,two_foci,center,homogeneous,0.0,iid_support,train,nominal,1.15005,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0205_iid_support_two_foci_zb03p2_E08p0,F3NCS_0205_iid_support_two_foci_zb03.2_E08.0,iid_support|two_foci|rim_soft|nominal,iid_support|two_foci|rim_soft|nominal,iid_support,7.96567,2.09853,1.11302,3.21156,2.09853,two_foci,center,rim_soft,0.58583,iid_support,train,nominal,1.31986,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0206_iid_support_two_foci_zb07p8_E55p5,F3NCS_0206_iid_support_two_foci_zb07.8_E55.5,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,55.54177,2.11533,5.73204,7.84736,2.11533,two_foci,center,hotspot,0.67888,iid_support,train,nominal,1.14978,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0207_iid_support_two_foci_zb01p2_E15p3,F3NCS_0207_iid_support_two_foci_zb01.2_E15.3,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,15.29008,0.60831,0.56571,1.17402,0.60831,two_foci,half_pitch_x_shift,hotspot,0.7435,iid_support,train,nominal,1.02005,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0208_iid_support_ellipse_zb05p0_E22p4,F3NCS_0208_iid_support_ellipse_zb05.0_E22.4,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,22.43896,3.16514,1.84541,5.01055,3.16514,ellipse,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.6769,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0209_iid_support_two_foci_zb04p8_E62p1,F3NCS_0209_iid_support_two_foci_zb04.8_E62.1,iid_support|two_foci|rim_soft|nominal,iid_support|two_foci|rim_soft|nominal,iid_support,62.06586,2.30583,2.51013,4.81597,2.30583,two_foci,center,rim_soft,0.26275,iid_support,train,nominal,0.7548,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0210_iid_support_two_foci_zb02p3_E29p9,F3NCS_0210_iid_support_two_foci_zb02.3_E29.9,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,29.88746,1.74513,0.5249,2.27004,1.74513,two_foci,near_boundary,homogeneous,0.0,iid_support,train,nominal,0.73496,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0211_iid_support_cylinder_zb03p8_E40p7,F3NCS_0211_iid_support_cylinder_zb03.8_E40.7,iid_support|cylinder|rim_soft|nominal,iid_support|cylinder|rim_soft|nominal,iid_support,40.71641,1.22216,2.57082,3.79297,1.22216,cylinder,center,rim_soft,0.45789,iid_support,train,nominal,0.91218,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0212_iid_support_two_foci_zb05p8_E72p3,F3NCS_0212_iid_support_two_foci_zb05.8_E72.3,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,72.3035,2.09945,3.6807,5.78015,2.09945,two_foci,near_boundary,checker,0.27817,iid_support,validation,nominal,1.21437,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0213_iid_support_cylinder_zb07p6_E07p8,F3NCS_0213_iid_support_cylinder_zb07.6_E07.8,iid_support|cylinder|checker|nominal,iid_support|cylinder|checker|nominal,iid_support,7.82308,1.46299,6.14568,7.60867,1.46299,cylinder,center,checker,0.23774,iid_support,train,nominal,1.13638,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0214_iid_support_two_foci_zb03p2_E50p2,F3NCS_0214_iid_support_two_foci_zb03.2_E50.2,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,50.24978,2.81447,0.40998,3.22445,2.81447,two_foci,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.85621,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0215_iid_support_ellipse_zb07p9_E42p5,F3NCS_0215_iid_support_ellipse_zb07.9_E42.5,iid_support|ellipse|core_shell|nominal,iid_support|ellipse|core_shell|nominal,iid_support,42.53491,1.98748,5.86267,7.85015,1.98748,ellipse,near_boundary,core_shell,0.1981,iid_support,train,nominal,1.11279,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0216_iid_support_cylinder_zb07p5_E07p4,F3NCS_0216_iid_support_cylinder_zb07.5_E07.4,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,7.35545,2.1694,5.29572,7.46512,2.1694,cylinder,near_boundary,homogeneous,0.0,iid_support,train,nominal,1.20276,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0217_iid_support_ellipse_zb05p0_E33p4,F3NCS_0217_iid_support_ellipse_zb05.0_E33.4,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,33.4321,1.00022,3.9939,4.99413,1.00022,ellipse,near_boundary,homogeneous,0.0,iid_support,train,nominal,0.97953,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0218_iid_support_two_foci_zb03p8_E63p6,F3NCS_0218_iid_support_two_foci_zb03.8_E63.6,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,63.58807,3.25482,0.52795,3.78277,3.25482,two_foci,center,homogeneous,0.0,iid_support,train,nominal,0.97419,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0219_iid_support_cylinder_zb03p5_E26p4,F3NCS_0219_iid_support_cylinder_zb03.5_E26.4,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,26.40203,1.76429,1.74322,3.50751,1.76429,cylinder,half_pitch_x_shift,core_shell,0.4767,iid_support,train,nominal,0.7433,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0220_iid_support_two_foci_zb02p4_E32p0,F3NCS_0220_iid_support_two_foci_zb02.4_E32.0,iid_support|two_foci|lateral_gradient|nominal,iid_support|two_foci|lateral_gradient|nominal,iid_support,31.99082,1.59957,0.81929,2.41886,1.59957,two_foci,near_boundary,lateral_gradient,0.24875,iid_support,iid_test,nominal,1.09562,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0221_iid_support_ellipse_zb03p0_E14p7,F3NCS_0221_iid_support_ellipse_zb03.0_E14.7,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,14.68964,2.52927,0.44101,2.97028,2.52927,ellipse,center,lateral_gradient,0.46402,iid_support,validation,nominal,0.91677,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0222_iid_support_cylinder_zb07p1_E14p1,F3NCS_0222_iid_support_cylinder_zb07.1_E14.1,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,14.12595,2.44888,4.69694,7.14582,2.44888,cylinder,near_boundary,homogeneous,0.0,iid_support,validation,nominal,1.31923,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0223_iid_support_two_foci_zb05p1_E52p3,F3NCS_0223_iid_support_two_foci_zb05.1_E52.3,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,52.25329,1.19652,3.86005,5.05658,1.19652,two_foci,center,checker,0.52213,iid_support,iid_test,nominal,0.98011,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0224_iid_support_ellipse_zb06p5_E06p8,F3NCS_0224_iid_support_ellipse_zb06.5_E06.8,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,6.78131,2.25157,4.26615,6.51772,2.25157,ellipse,near_boundary,lateral_gradient,0.69313,iid_support,train,nominal,1.49321,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0225_iid_support_cylinder_zb07p7_E12p0,F3NCS_0225_iid_support_cylinder_zb07.7_E12.0,iid_support|cylinder|homogeneous|nominal,iid_support|cylinder|homogeneous|nominal,iid_support,12.02895,1.54705,6.19886,7.74592,1.54705,cylinder,near_boundary,homogeneous,0.0,iid_support,train,nominal,1.15121,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0226_iid_support_ellipse_zb04p1_E10p5,F3NCS_0226_iid_support_ellipse_zb04.1_E10.5,iid_support|ellipse|rim_soft|nominal,iid_support|ellipse|rim_soft|nominal,iid_support,10.46581,1.73212,2.36102,4.09314,1.73212,ellipse,half_pitch_x_shift,rim_soft,0.56068,iid_support,train,nominal,1.05852,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0227_iid_support_ellipse_zb05p9_E22p2,F3NCS_0227_iid_support_ellipse_zb05.9_E22.2,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,22.19225,2.55636,3.2969,5.85326,2.55636,ellipse,half_pitch_x_shift,lateral_gradient,0.61439,iid_support,train,nominal,0.81413,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0228_iid_support_cylinder_zb07p7_E36p5,F3NCS_0228_iid_support_cylinder_zb07.7_E36.5,iid_support|cylinder|lateral_gradient|nominal,iid_support|cylinder|lateral_gradient|nominal,iid_support,36.49713,2.36409,5.34431,7.70839,2.36409,cylinder,near_boundary,lateral_gradient,0.34765,iid_support,train,nominal,0.99337,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0229_iid_support_cylinder_zb02p9_E28p9,F3NCS_0229_iid_support_cylinder_zb02.9_E28.9,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,28.87782,1.13516,1.71579,2.85095,1.13516,cylinder,near_boundary,core_shell,0.64035,iid_support,train,nominal,0.82107,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0230_iid_support_ellipse_zb06p2_E39p9,F3NCS_0230_iid_support_ellipse_zb06.2_E39.9,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,39.86192,2.57568,3.58628,6.16196,2.57568,ellipse,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,0.84807,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0231_iid_support_cylinder_zb05p8_E23p6,F3NCS_0231_iid_support_cylinder_zb05.8_E23.6,iid_support|cylinder|rim_soft|nominal,iid_support|cylinder|rim_soft|nominal,iid_support,23.62439,0.99447,4.79021,5.78467,0.99447,cylinder,center,rim_soft,0.65472,iid_support,train,nominal,1.04725,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0232_iid_support_two_foci_zb04p4_E83p3,F3NCS_0232_iid_support_two_foci_zb04.4_E83.3,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,83.32219,1.59432,2.83625,4.43057,1.59432,two_foci,near_boundary,hotspot,0.35018,iid_support,train,nominal,0.86673,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0233_iid_support_two_foci_zb07p3_E55p1,F3NCS_0233_iid_support_two_foci_zb07.3_E55.1,iid_support|two_foci|checker|nominal,iid_support|two_foci|checker|nominal,iid_support,55.07983,2.56877,4.77017,7.33894,2.56877,two_foci,near_boundary,checker,0.56386,iid_support,validation,nominal,1.19524,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0234_iid_support_cylinder_zb03p1_E50p8,F3NCS_0234_iid_support_cylinder_zb03.1_E50.8,iid_support|cylinder|checker|nominal,iid_support|cylinder|checker|nominal,iid_support,50.81259,2.74288,0.37457,3.11745,2.74288,cylinder,near_boundary,checker,0.2293,iid_support,train,nominal,1.27162,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0235_iid_support_cylinder_zb05p9_E09p0,F3NCS_0235_iid_support_cylinder_zb05.9_E09.0,iid_support|cylinder|lateral_gradient|nominal,iid_support|cylinder|lateral_gradient|nominal,iid_support,9.0122,1.95601,3.93179,5.88781,1.95601,cylinder,near_boundary,lateral_gradient,0.47121,iid_support,train,nominal,1.38966,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0236_iid_support_ellipse_zb04p1_E11p2,F3NCS_0236_iid_support_ellipse_zb04.1_E11.2,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,11.20572,2.40614,1.72338,4.12952,2.40614,ellipse,near_boundary,checker,0.64054,iid_support,train,nominal,0.87111,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0237_iid_support_cylinder_zb03p8_E45p7,F3NCS_0237_iid_support_cylinder_zb03.8_E45.7,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,45.66011,3.35551,0.47737,3.83288,3.35551,cylinder,half_pitch_x_shift,core_shell,0.41723,iid_support,train,nominal,0.79043,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0238_iid_support_two_foci_zb06p2_E78p4,F3NCS_0238_iid_support_two_foci_zb06.2_E78.4,iid_support|two_foci|lateral_gradient|nominal,iid_support|two_foci|lateral_gradient|nominal,iid_support,78.35891,2.03707,4.19135,6.22842,2.03707,two_foci,near_boundary,lateral_gradient,0.29945,iid_support,train,nominal,1.28589,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0239_iid_support_ellipse_zb02p9_E06p8,F3NCS_0239_iid_support_ellipse_zb02.9_E06.8,iid_support|ellipse|homogeneous|nominal,iid_support|ellipse|homogeneous|nominal,iid_support,6.84102,0.57305,2.31629,2.88934,0.57305,ellipse,near_boundary,homogeneous,0.0,iid_support,iid_test,nominal,0.88578,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0240_iid_support_ellipse_zb03p4_E30p3,F3NCS_0240_iid_support_ellipse_zb03.4_E30.3,iid_support|ellipse|lateral_gradient|nominal,iid_support|ellipse|lateral_gradient|nominal,iid_support,30.34816,2.32011,1.10905,3.42916,2.32011,ellipse,center,lateral_gradient,0.55112,iid_support,validation,nominal,0.46168,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0241_iid_support_two_foci_zb03p4_E08p3,F3NCS_0241_iid_support_two_foci_zb03.4_E08.3,iid_support|two_foci|rim_soft|nominal,iid_support|two_foci|rim_soft|nominal,iid_support,8.27753,0.48062,2.91304,3.39366,0.48062,two_foci,half_pitch_x_shift,rim_soft,0.44254,iid_support,validation,nominal,0.75387,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0242_iid_support_two_foci_zb02p7_E12p7,F3NCS_0242_iid_support_two_foci_zb02.7_E12.7,iid_support|two_foci|core_shell|nominal,iid_support|two_foci|core_shell|nominal,iid_support,12.66039,1.3122,1.43259,2.74479,1.3122,two_foci,near_boundary,core_shell,0.52156,iid_support,train,nominal,0.91014,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0243_iid_support_two_foci_zb03p9_E11p0,F3NCS_0243_iid_support_two_foci_zb03.9_E11.0,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,10.95091,1.33163,2.59615,3.92777,1.33163,two_foci,near_boundary,homogeneous,0.0,iid_support,train,nominal,0.9677,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0244_iid_support_ellipse_zb03p7_E18p6,F3NCS_0244_iid_support_ellipse_zb03.7_E18.6,iid_support|ellipse|core_shell|nominal,iid_support|ellipse|core_shell|nominal,iid_support,18.56992,3.31201,0.42481,3.73681,3.31201,ellipse,center,core_shell,0.58731,iid_support,train,nominal,0.97491,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0245_iid_support_ellipse_zb06p1_E58p0,F3NCS_0245_iid_support_ellipse_zb06.1_E58.0,iid_support|ellipse|core_shell|nominal,iid_support|ellipse|core_shell|nominal,iid_support,57.99488,1.89091,4.24024,6.13115,1.89091,ellipse,half_pitch_x_shift,core_shell,0.46576,iid_support,train,nominal,1.05459,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0246_iid_support_two_foci_zb02p7_E18p0,F3NCS_0246_iid_support_two_foci_zb02.7_E18.0,iid_support|two_foci|homogeneous|nominal,iid_support|two_foci|homogeneous|nominal,iid_support,18.03865,0.69906,1.98718,2.68624,0.69906,two_foci,half_pitch_x_shift,homogeneous,0.0,iid_support,train,nominal,1.19126,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0247_iid_support_cylinder_zb06p1_E30p3,F3NCS_0247_iid_support_cylinder_zb06.1_E30.3,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,30.33041,0.71547,5.4326,6.14806,0.71547,cylinder,half_pitch_x_shift,core_shell,0.60223,iid_support,train,nominal,1.12661,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0248_iid_support_two_foci_zb01p9_E26p9,F3NCS_0248_iid_support_two_foci_zb01.9_E26.9,iid_support|two_foci|lateral_gradient|nominal,iid_support|two_foci|lateral_gradient|nominal,iid_support,26.89701,1.10576,0.78455,1.89031,1.10576,two_foci,half_pitch_x_shift,lateral_gradient,0.50914,iid_support,train,nominal,0.84574,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0249_iid_support_cylinder_zb07p6_E44p0,F3NCS_0249_iid_support_cylinder_zb07.6_E44.0,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,43.96223,0.56901,7.00961,7.57862,0.56901,cylinder,half_pitch_x_shift,core_shell,0.28063,iid_support,train,nominal,0.89964,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0250_iid_support_ellipse_zb05p1_E07p7,F3NCS_0250_iid_support_ellipse_zb05.1_E07.7,iid_support|ellipse|checker|nominal,iid_support|ellipse|checker|nominal,iid_support,7.68027,1.34706,3.73498,5.08204,1.34706,ellipse,near_boundary,checker,0.51487,iid_support,train,nominal,0.91389,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0251_iid_support_cylinder_zb07p1_E73p4,F3NCS_0251_iid_support_cylinder_zb07.1_E73.4,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,73.40691,2.25375,4.86958,7.12334,2.25375,cylinder,near_boundary,core_shell,0.21335,iid_support,train,nominal,1.34772,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0252_iid_support_cylinder_zb05p8_E79p4,F3NCS_0252_iid_support_cylinder_zb05.8_E79.4,iid_support|cylinder|lateral_gradient|nominal,iid_support|cylinder|lateral_gradient|nominal,iid_support,79.38274,2.44999,3.35839,5.80839,2.44999,cylinder,center,lateral_gradient,0.69875,iid_support,train,nominal,0.83473,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0253_iid_support_cylinder_zb02p9_E09p4,F3NCS_0253_iid_support_cylinder_zb02.9_E09.4,iid_support|cylinder|core_shell|nominal,iid_support|cylinder|core_shell|nominal,iid_support,9.38531,2.64342,0.23786,2.88128,2.64342,cylinder,half_pitch_x_shift,core_shell,0.5379,iid_support,train,nominal,0.88354,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0254_iid_support_ellipse_zb05p6_E06p6,F3NCS_0254_iid_support_ellipse_zb05.6_E06.6,iid_support|ellipse|rim_soft|nominal,iid_support|ellipse|rim_soft|nominal,iid_support,6.55265,0.67791,4.90436,5.58227,0.67791,ellipse,half_pitch_x_shift,rim_soft,0.48753,iid_support,train,nominal,0.81452,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0255_iid_support_cylinder_zb05p3_E06p8,F3NCS_0255_iid_support_cylinder_zb05.3_E06.8,iid_support|cylinder|checker|nominal,iid_support|cylinder|checker|nominal,iid_support,6.75589,1.86358,3.40236,5.26594,1.86358,cylinder,half_pitch_x_shift,checker,0.37735,iid_support,train,nominal,0.69632,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0256_iid_support_two_foci_zb04p2_E07p9,F3NCS_0256_iid_support_two_foci_zb04.2_E07.9,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,7.93247,2.93891,1.27076,4.20968,2.93891,two_foci,center,hotspot,0.33131,iid_support,train,nominal,1.07515,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0257_iid_support_two_foci_zb04p0_E23p2,F3NCS_0257_iid_support_two_foci_zb04.0_E23.2,iid_support|two_foci|hotspot|nominal,iid_support|two_foci|hotspot|nominal,iid_support,23.21605,1.24298,2.7749,4.01788,1.24298,two_foci,near_boundary,hotspot,0.54911,iid_support,train,nominal,0.72819,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0258_iid_support_ellipse_zb05p1_E41p8,F3NCS_0258_iid_support_ellipse_zb05.1_E41.8,iid_support|ellipse|rim_soft|nominal,iid_support|ellipse|rim_soft|nominal,iid_support,41.78471,1.16099,3.92972,5.09072,1.16099,ellipse,center,rim_soft,0.67599,iid_support,validation,nominal,1.77085,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0259_iid_support_cylinder_zb03p4_E12p3,F3NCS_0259_iid_support_cylinder_zb03.4_E12.3,iid_support|cylinder|rim_soft|nominal,iid_support|cylinder|rim_soft|nominal,iid_support,12.33841,1.38572,2.05173,3.43746,1.38572,cylinder,half_pitch_x_shift,rim_soft,0.54389,iid_support,train,nominal,1.16044,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0260_iid_support_ellipse_zb02p9_E51p1,F3NCS_0260_iid_support_ellipse_zb02.9_E51.1,iid_support|ellipse|core_shell|nominal,iid_support|ellipse|core_shell|nominal,iid_support,51.13615,2.62884,0.30773,2.93657,2.62884,ellipse,center,core_shell,0.21179,iid_support,train,nominal,1.17646,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
